Purchase_ID,Buyer_ID,Mood,Emotion_Intensity,Product_Category,Product_Name,Brand,Amount,Discount(%),Payment_Mode,Purchase_Date,Purchase_Time,Device_Used
786,786,Sad,7,Electronics,Laptop,BrandC,2018,7,Debit Card,2027-02-25,0 days 04:57:59,Laptop
787,787,Angry,3,Clothing,T-shirt,BrandB,1355,38,Cash,2027-02-26,0 days 17:10:33,Mobile
788,788,Happy,9,Food,Novel,BrandA,4879,36,UPI,2027-02-27,0 days 03:58:36,Tablet
789,789,Calm,2,Food,Laptop,BrandD,1015,28,Cash,2027-02-28,0 days 21:13:55,Tablet
790,790,Calm,3,Clothing,Lipstick,BrandC,2840,18,Cash,2027-03-01,0 days 06:48:45,Laptop
791,791,Calm,2,Beauty,Lipstick,BrandB,1735,34,Debit Card,2027-03-02,0 days 01:29:38,Tablet
792,792,Happy,9,Electronics,T-shirt,BrandA,2933,44,UPI,2027-03-03,0 days 13:31:09,Mobile
793,793,Calm,4,Clothing,Pizza,BrandA,1162,37,UPI,2027-03-04,0 days 00:42:57,Laptop
794,794,Sad,2,Electronics,Laptop,BrandA,3234,25,Debit Card,2027-03-05,0 days 06:01:30,Laptop
795,795,Happy,3,Electronics,T-shirt,BrandC,2247,10,Cash,2027-03-06,0 days 16:15:14,Tablet
796,796,Happy,4,Clothing,Pizza,BrandC,4741,35,Cash,2027-03-07,0 days 22:32:57,Mobile
797,797,Happy,6,Food,Pizza,BrandD,4060,34,Cash,2027-03-08,0 days 16:56:02,Mobile
798,798,Excited,5,Beauty,Laptop,BrandC,1714,3,UPI,2027-03-09,0 days 19:13:15,Mobile
799,799,Angry,3,Electronics,Laptop,BrandA,3551,2,Debit Card,2027-03-10,0 days 21:29:43,Laptop
800,800,Excited,8,Electronics,Pizza,BrandA,1267,44,UPI,2027-03-11,0 days 22:46:16,Tablet
801,801,Excited,8,Food,Novel,BrandB,1081,46,Cash,2027-03-12,0 days 21:00:20,Tablet
802,802,Excited,7,Clothing,T-shirt,BrandB,3839,11,UPI,2027-03-13,0 days 20:16:48,Tablet
803,803,Angry,3,Beauty,Laptop,BrandD,1749,31,UPI,2027-03-14,0 days 05:15:53,Mobile
804,804,Excited,1,Electronics,Pizza,BrandB,2937,46,Debit Card,2027-03-15,0 days 17:33:08,Laptop
805,805,Calm,5,Electronics,Novel,BrandD,4757,25,Debit Card,2027-03-16,0 days 23:53:20,Laptop
806,806,Happy,1,Clothing,Lipstick,BrandB,300,42,UPI,2027-03-17,0 days 17:10:00,Tablet
807,807,Happy,6,Food,Pizza,BrandA,,42,Credit Card,2027-03-18,0 days 23:17:48,Tablet
808,808,Sad,7,Books,Novel,BrandC,3016,12,Debit Card,2027-03-19,0 days 22:49:02,Laptop
809,809,Calm,5,Food,Lipstick,BrandC,607,43,Credit Card,2027-03-20,0 days 11:49:59,Tablet
810,810,Angry,4,Electronics,Novel,BrandD,2715,37,Debit Card,2027-03-21,0 days 10:33:05,Laptop
811,811,Happy,2,Electronics,Laptop,BrandC,1939,28,Cash,2027-03-22,0 days 03:45:37,Laptop
812,812,Excited,5,Beauty,Pizza,BrandC,4252,18,Credit Card,2027-03-23,0 days 11:51:57,Tablet
813,813,Sad,9,Food,Lipstick,BrandB,458,34,Cash,2027-03-24,0 days 02:30:27,Laptop
814,814,Sad,4,Books,Novel,BrandA,708,,Cash,2027-03-25,0 days 00:42:16,Laptop
815,815,Happy,2,Beauty,Lipstick,BrandC,4021,40,UPI,2027-03-26,0 days 00:42:05,Tablet
816,816,Calm,6,Books,T-shirt,BrandA,4604,26,Cash,2027-03-27,0 days 02:32:56,Tablet
817,817,Sad,8,Beauty,Pizza,BrandB,3883,45,Cash,2027-03-28,0 days 23:07:57,Tablet
818,818,Happy,2,Food,Laptop,BrandB,4920,30,Cash,2027-03-29,0 days 19:33:43,Laptop
819,819,Calm,9,Electronics,Lipstick,BrandC,3926,2,Cash,2027-03-30,0 days 22:19:43,Tablet
820,820,Happy,7,Books,Novel,BrandC,878,34,UPI,2027-03-31,0 days 21:19:48,Tablet
821,821,Happy,2,Food,Lipstick,BrandB,1483,23,UPI,2027-04-01,0 days 19:26:53,Laptop
822,822,,5,Books,Novel,BrandB,1106,6,Cash,2027-04-02,0 days 04:55:55,Laptop
823,823,Calm,5,Food,Lipstick,BrandD,467,34,Credit Card,2027-04-03,0 days 05:26:48,Tablet
824,824,Calm,7,Beauty,Laptop,BrandD,3303,20,Debit Card,2027-04-04,0 days 16:37:23,Tablet
825,825,Happy,5,Food,Laptop,BrandA,1400,0,Credit Card,2027-04-05,0 days 14:35:13,Laptop
826,826,Sad,6,Beauty,Pizza,BrandB,1316,43,Cash,2027-04-06,0 days 22:40:31,Laptop
827,827,Angry,9,Electronics,Laptop,BrandA,1098,5,UPI,2027-04-07,0 days 19:54:00,Mobile
828,828,Angry,3,Beauty,Lipstick,BrandB,2990,38,Cash,2027-04-08,0 days 05:44:53,Laptop
829,829,Happy,3,Clothing,Lipstick,BrandA,2844,33,Cash,2027-04-09,0 days 16:05:08,Laptop
830,830,Happy,8,Electronics,Laptop,BrandD,1258,17,UPI,2027-04-10,0 days 03:32:06,Mobile
831,831,Sad,6,Food,T-shirt,BrandB,887,24,Credit Card,2027-04-11,0 days 01:54:58,Tablet
832,832,Calm,3,Food,Lipstick,BrandB,987,,Debit Card,2027-04-12,0 days 23:11:48,Mobile
833,833,Happy,2,Clothing,Pizza,BrandA,4694,46,Cash,2027-04-13,0 days 12:29:05,Laptop
834,834,Excited,2,Food,T-shirt,BrandA,2844,31,UPI,2027-04-14,0 days 12:41:24,Mobile
835,835,Calm,2,Electronics,Laptop,BrandC,2364,41,Debit Card,2027-04-15,0 days 12:27:54,Mobile
836,836,Happy,5,Electronics,Novel,BrandC,4657,48,Debit Card,2027-04-16,0 days 21:43:38,Mobile
837,837,Excited,5,Beauty,Lipstick,BrandD,403,49,Debit Card,2027-04-17,0 days 19:24:38,Mobile
838,838,Sad,1,Books,Novel,BrandB,3417,17,UPI,2027-04-18,0 days 13:20:08,Mobile
839,839,Excited,2,Food,Pizza,BrandB,2691,30,Cash,2027-04-19,0 days 00:56:02,Mobile
840,840,Happy,2,Clothing,T-shirt,BrandA,2238,28,UPI,2027-04-20,0 days 22:15:19,Tablet
841,841,Angry,4,Electronics,Novel,BrandD,,14,Cash,2027-04-21,0 days 09:33:24,Mobile
842,842,Happy,7,Electronics,Pizza,BrandB,3758,22,Credit Card,2027-04-22,0 days 03:05:04,Mobile
843,843,Angry,3,Electronics,Novel,BrandD,,37,Debit Card,2027-04-23,0 days 07:14:08,Mobile
844,844,Sad,5,Books,Novel,BrandC,1426,40,Cash,2027-04-24,0 days 04:53:48,Mobile
845,845,Sad,9,Books,Pizza,BrandA,4690,10,Credit Card,2027-04-25,0 days 21:31:05,Laptop
846,846,Calm,5,Food,Lipstick,BrandB,4543,14,UPI,2027-04-26,0 days 03:41:08,Mobile
847,847,Calm,9,Clothing,Novel,BrandA,3711,22,Debit Card,2027-04-27,0 days 17:58:54,Mobile
848,848,Angry,1,Books,Pizza,BrandC,1113,2,Cash,2027-04-28,0 days 02:58:24,Mobile
849,849,Angry,9,Beauty,Novel,BrandD,1619,18,Debit Card,2027-04-29,0 days 19:27:30,Tablet
850,850,Sad,5,Books,Lipstick,BrandD,2903,0,Debit Card,2027-04-30,0 days 06:53:54,Mobile
851,851,Excited,8,Electronics,Pizza,BrandC,555,23,Debit Card,2027-05-01,0 days 13:25:08,Laptop
852,852,Angry,5,Clothing,Novel,BrandC,3672,48,UPI,2027-05-02,0 days 23:24:38,Tablet
853,853,Angry,6,Food,Laptop,BrandB,440,10,Debit Card,2027-05-03,0 days 16:52:17,Laptop
854,854,Excited,8,Books,Lipstick,BrandB,2110,29,Cash,2027-05-04,0 days 16:58:42,Tablet
855,855,Calm,2,Electronics,Novel,BrandB,2476,49,UPI,2027-05-05,0 days 10:39:43,Tablet
856,856,Calm,3,Beauty,T-shirt,BrandB,820,10,Credit Card,2027-05-06,0 days 14:00:20,Mobile
857,857,Angry,9,Beauty,Pizza,BrandB,1054,,Cash,2027-05-07,0 days 04:07:20,Mobile
858,858,Calm,5,Food,Novel,BrandD,3943,0,UPI,2027-05-08,0 days 06:52:51,Tablet
859,859,Calm,5,Food,Lipstick,BrandB,2514,11,Cash,2027-05-09,0 days 07:58:53,Mobile
860,860,Calm,9,Books,Lipstick,BrandC,3400,3,Cash,2027-05-10,0 days 05:24:40,Mobile
861,861,Sad,3,Food,T-shirt,BrandC,3824,24,Credit Card,2027-05-11,0 days 23:45:55,Tablet
862,862,Happy,4,Electronics,T-shirt,BrandB,1260,7,UPI,2027-05-12,0 days 04:42:25,Tablet
863,863,Angry,7,Electronics,Novel,BrandC,,14,Debit Card,2027-05-13,0 days 03:14:01,Laptop
864,864,Angry,2,Electronics,Laptop,BrandA,1332,42,Cash,2027-05-14,0 days 04:13:52,Tablet
865,865,Sad,8,Books,Lipstick,BrandD,2676,29,Cash,2027-05-15,0 days 12:18:46,Laptop
866,866,Happy,5,Books,Laptop,BrandD,3335,39,Cash,2027-05-16,0 days 21:20:51,Laptop
867,867,Happy,1,Food,Laptop,BrandB,3038,31,Cash,2027-05-17,0 days 12:10:51,Mobile
868,868,Sad,3,Books,Novel,BrandA,2279,43,Cash,2027-05-18,0 days 06:50:15,Mobile
869,869,,9,Electronics,Pizza,BrandB,1144,34,UPI,2027-05-19,0 days 06:27:35,Tablet
870,870,Excited,5,Clothing,Pizza,BrandB,4162,,Cash,2027-05-20,0 days 08:31:49,Tablet
871,871,Happy,8,Electronics,Pizza,BrandC,4401,30,Cash,2027-05-21,0 days 15:36:13,Laptop
872,872,Excited,1,Clothing,T-shirt,BrandD,2729,35,Cash,2027-05-22,0 days 15:50:28,Laptop
873,873,Excited,7,Food,Lipstick,BrandA,4501,26,Debit Card,2027-05-23,0 days 02:47:48,Mobile
874,874,Excited,7,Beauty,T-shirt,BrandC,3518,43,Debit Card,2027-05-24,0 days 11:41:29,Tablet
875,875,Happy,8,Books,Lipstick,BrandD,1034,7,UPI,2027-05-25,0 days 12:43:52,Tablet
876,876,Excited,3,Books,Lipstick,BrandD,3950,22,Cash,2027-05-26,0 days 01:53:42,Tablet
877,877,Angry,1,Electronics,Lipstick,BrandB,4384,22,Cash,2027-05-27,0 days 05:48:13,Tablet
878,878,Happy,9,Electronics,Novel,BrandA,3587,41,Credit Card,2027-05-28,0 days 21:40:33,Mobile
879,879,Sad,1,Clothing,Pizza,BrandB,4438,32,Debit Card,2027-05-29,0 days 03:57:31,Mobile
880,880,Excited,6,Books,T-shirt,BrandC,406,12,Credit Card,2027-05-30,0 days 11:59:05,Laptop
881,881,Calm,9,Food,T-shirt,BrandB,,38,Cash,2027-05-31,0 days 23:44:40,Mobile
882,882,Happy,2,Electronics,Novel,BrandB,,34,Cash,2027-06-01,0 days 19:46:55,Laptop
883,883,Sad,4,Books,Lipstick,BrandD,4506,15,Credit Card,2027-06-02,0 days 14:23:57,Mobile
884,884,Angry,2,Beauty,Pizza,BrandD,228,,UPI,2027-06-03,0 days 10:56:20,Mobile
885,885,Sad,4,Clothing,Laptop,BrandC,1413,30,UPI,2027-06-04,0 days 05:53:25,Tablet
886,886,Excited,2,Electronics,Laptop,BrandD,387,4,Credit Card,2027-06-05,0 days 22:43:28,Laptop
887,887,Calm,1,Electronics,Novel,BrandD,2060,49,Cash,2027-06-06,0 days 15:49:19,Laptop
888,888,Excited,3,Food,Pizza,BrandD,2772,39,Credit Card,2027-06-07,0 days 18:35:48,Laptop
889,889,Sad,8,Electronics,Laptop,BrandB,4214,43,Debit Card,2027-06-08,0 days 18:49:45,Mobile
890,890,Happy,5,Books,Laptop,BrandA,4452,24,UPI,2027-06-09,0 days 18:49:35,Tablet
891,891,Calm,4,Books,T-shirt,BrandC,2327,20,Credit Card,2027-06-10,0 days 14:49:14,Mobile
892,892,Calm,5,Books,Pizza,BrandB,2091,2,UPI,2027-06-11,0 days 21:42:30,Tablet
893,893,Sad,6,Beauty,Laptop,BrandC,2907,47,Debit Card,2027-06-12,0 days 20:39:31,Mobile
894,894,Excited,6,Beauty,T-shirt,BrandB,1941,9,Cash,2027-06-13,0 days 08:03:48,Laptop
895,895,,5,Electronics,Pizza,BrandC,2873,22,Cash,2027-06-14,0 days 17:48:02,Mobile
896,896,Calm,6,Beauty,Lipstick,BrandD,2013,16,Cash,2027-06-15,0 days 16:38:12,Laptop
897,897,Sad,9,Beauty,Pizza,BrandC,4527,41,UPI,2027-06-16,0 days 04:06:43,Tablet
898,898,Calm,5,Food,Novel,BrandA,359,34,Debit Card,2027-06-17,0 days 21:45:31,Laptop
899,899,Excited,6,Beauty,T-shirt,BrandC,543,24,Credit Card,2027-06-18,0 days 04:20:53,Laptop
900,900,Happy,4,Clothing,Lipstick,BrandA,404,1,Cash,2027-06-19,0 days 05:44:34,Laptop
901,901,Happy,3,Clothing,T-shirt,BrandC,3242,26,UPI,2027-06-20,0 days 23:54:22,Laptop
902,902,Sad,6,Clothing,T-shirt,BrandD,3085,45,Cash,2027-06-21,0 days 11:45:45,Tablet
903,903,Calm,5,Electronics,Laptop,BrandC,504,,Debit Card,2027-06-22,0 days 11:05:20,Mobile
904,904,Happy,4,Books,Pizza,BrandB,2917,48,Credit Card,2027-06-23,0 days 09:03:34,Mobile
905,905,,5,Food,T-shirt,BrandD,4141,3,Cash,2027-06-24,0 days 05:16:08,Mobile
906,906,Excited,7,Electronics,T-shirt,BrandD,599,25,Debit Card,2027-06-25,0 days 23:12:01,Mobile
907,907,Sad,1,Books,Novel,BrandB,3720,31,UPI,2027-06-26,0 days 15:14:10,Laptop
908,908,Calm,1,Food,Novel,BrandD,1185,28,Debit Card,2027-06-27,0 days 17:15:48,Tablet
909,909,Sad,1,Food,Novel,BrandD,2005,21,UPI,2027-06-28,0 days 16:51:01,Tablet
910,910,Calm,2,Food,T-shirt,BrandB,,46,Cash,2027-06-29,0 days 04:46:31,Mobile
911,911,Calm,9,Clothing,Lipstick,BrandD,4501,12,Cash,2027-06-30,0 days 16:33:30,Mobile
912,912,Excited,5,Clothing,Pizza,BrandD,1659,22,Debit Card,2027-07-01,0 days 12:34:12,Tablet
913,913,Sad,9,Clothing,T-shirt,BrandD,1545,30,UPI,2027-07-02,0 days 03:21:33,Tablet
914,914,Angry,5,Food,Laptop,BrandD,,40,Debit Card,2027-07-03,0 days 20:28:21,Laptop
915,915,Calm,7,Food,Lipstick,BrandC,3982,35,Debit Card,2027-07-04,0 days 23:54:51,Tablet
916,916,Calm,6,Clothing,Lipstick,BrandD,3700,39,Cash,2027-07-05,0 days 07:13:45,Tablet
917,917,Happy,2,Food,Pizza,BrandD,1082,30,Cash,2027-07-06,0 days 21:41:50,Laptop
918,918,Sad,3,Clothing,Lipstick,BrandD,,14,Cash,2027-07-07,0 days 09:32:16,Laptop
919,919,,5,Clothing,Pizza,BrandC,2531,13,Debit Card,2027-07-08,0 days 07:03:56,Laptop
920,920,Excited,4,Clothing,Lipstick,BrandA,632,34,Debit Card,2027-07-09,0 days 11:51:30,Tablet
921,921,Angry,6,Books,Pizza,BrandD,1408,23,Credit Card,2027-07-10,0 days 19:34:00,Tablet
922,922,Excited,8,Food,Novel,BrandA,2880,29,Credit Card,2027-07-11,0 days 07:48:14,Tablet
923,923,Angry,8,Electronics,Novel,BrandA,2463,29,Debit Card,2027-07-12,0 days 17:36:39,Laptop
924,924,Angry,3,Clothing,Lipstick,BrandB,3202,26,Credit Card,2027-07-13,0 days 01:15:09,Tablet
925,925,,4,Electronics,Lipstick,BrandB,2612,48,Debit Card,2027-07-14,0 days 19:27:42,Tablet
926,926,Happy,1,Books,Pizza,BrandA,2017,39,Cash,2027-07-15,0 days 10:44:37,Laptop
927,927,Angry,2,Food,Pizza,BrandC,817,13,UPI,2027-07-16,0 days 15:08:21,Mobile
928,928,Calm,9,Clothing,T-shirt,BrandD,4692,44,Cash,2027-07-17,0 days 09:58:55,Mobile
929,929,Calm,2,Clothing,Novel,BrandD,2705,46,Debit Card,2027-07-18,0 days 21:00:46,Tablet
930,930,Calm,6,Clothing,T-shirt,BrandD,517,10,Cash,2027-07-19,0 days 18:37:30,Laptop
931,931,Happy,7,Electronics,T-shirt,BrandB,656,46,Debit Card,2027-07-20,0 days 04:56:35,Laptop
932,932,Angry,6,Books,Laptop,BrandB,,43,Debit Card,2027-07-21,0 days 11:14:52,Tablet
933,933,Excited,8,Food,Pizza,BrandD,4618,,Credit Card,2027-07-22,0 days 01:09:27,Tablet
934,934,,9,Books,Laptop,BrandA,2515,20,Debit Card,2027-07-23,0 days 23:02:22,Mobile
935,935,Sad,8,Clothing,Laptop,BrandB,4074,8,UPI,2027-07-24,0 days 14:25:10,Laptop
936,936,Happy,5,Books,T-shirt,BrandD,4974,46,Credit Card,2027-07-25,0 days 02:35:04,Tablet
937,937,Angry,8,Electronics,Laptop,BrandA,1203,0,UPI,2027-07-26,0 days 16:28:09,Laptop
938,938,Calm,9,Beauty,Pizza,BrandD,4450,43,Debit Card,2027-07-27,0 days 01:20:08,Tablet
939,939,Happy,8,Beauty,T-shirt,BrandB,4396,5,Cash,2027-07-28,0 days 20:39:29,Mobile
940,940,Happy,2,Food,Pizza,BrandC,1266,0,Debit Card,2027-07-29,0 days 08:51:37,Tablet
941,941,Angry,2,Food,Lipstick,BrandC,4916,21,Debit Card,2027-07-30,0 days 21:06:05,Mobile
942,942,Sad,3,Books,Laptop,BrandB,1828,,Cash,2027-07-31,0 days 01:21:47,Mobile
943,943,Sad,7,Food,T-shirt,BrandA,3434,37,Cash,2027-08-01,0 days 21:26:54,Tablet
944,944,Sad,9,Electronics,Novel,BrandD,2481,48,UPI,2027-08-02,0 days 19:06:01,Tablet
945,945,Calm,8,Clothing,Pizza,BrandB,4698,44,Credit Card,2027-08-03,0 days 00:16:54,Mobile
946,946,Calm,9,Clothing,Laptop,BrandA,2598,40,Credit Card,2027-08-04,0 days 20:05:04,Laptop
947,947,Angry,6,Books,Pizza,BrandD,3438,39,Credit Card,2027-08-05,0 days 18:45:57,Laptop
948,948,Sad,1,Clothing,Pizza,BrandD,4554,30,UPI,2027-08-06,0 days 14:23:48,Mobile
949,949,Angry,4,Books,Lipstick,BrandB,3869,14,UPI,2027-08-07,0 days 16:21:24,Mobile
950,950,Sad,6,Food,Pizza,BrandD,4915,49,Cash,2027-08-08,0 days 20:39:58,Tablet
951,951,Happy,6,Food,Lipstick,BrandC,1665,1,Credit Card,2027-08-09,0 days 18:55:20,Tablet
952,952,Excited,8,Electronics,Lipstick,BrandC,2161,30,Debit Card,2027-08-10,0 days 01:22:22,Mobile
953,953,Excited,1,Clothing,Lipstick,BrandD,1075,25,UPI,2027-08-11,0 days 17:24:41,Mobile
954,954,Sad,2,Electronics,Laptop,BrandB,4269,1,Debit Card,2027-08-12,0 days 02:02:50,Laptop
955,955,Angry,2,Beauty,Pizza,BrandD,4101,10,Credit Card,2027-08-13,0 days 12:15:32,Laptop
956,956,Calm,6,Electronics,Pizza,BrandB,742,32,Credit Card,2027-08-14,0 days 03:47:52,Laptop
957,957,Sad,7,Books,Lipstick,BrandB,3716,17,UPI,2027-08-15,0 days 14:42:14,Mobile
958,958,Sad,2,Books,Pizza,BrandC,4065,20,UPI,2027-08-16,0 days 15:36:49,Mobile
959,959,Calm,5,Electronics,Pizza,BrandC,4748,30,Cash,2027-08-17,0 days 20:31:45,Laptop
960,960,Sad,6,Food,Lipstick,BrandA,4699,25,Debit Card,2027-08-18,0 days 02:21:07,Laptop
961,961,,4,Beauty,Novel,BrandB,,29,Cash,2027-08-19,0 days 07:28:55,Tablet
962,962,Calm,1,Electronics,Novel,BrandD,1628,38,Cash,2027-08-20,0 days 12:58:41,Tablet
963,963,Happy,3,Food,Lipstick,BrandB,774,20,Debit Card,2027-08-21,0 days 23:43:21,Mobile
964,964,Excited,9,Electronics,Laptop,BrandC,1658,48,Credit Card,2027-08-22,0 days 17:17:10,Tablet
965,965,Calm,6,Clothing,Pizza,BrandB,1699,15,Debit Card,2027-08-23,0 days 03:12:31,Mobile
966,966,Calm,2,Books,Pizza,BrandA,1691,6,Credit Card,2027-08-24,0 days 15:15:24,Mobile
967,967,Angry,9,Clothing,Novel,BrandD,3372,,Cash,2027-08-25,0 days 13:30:52,Mobile
968,968,Angry,4,Clothing,Lipstick,BrandB,2670,6,Credit Card,2027-08-26,0 days 11:46:24,Laptop
969,969,Calm,8,Beauty,Laptop,BrandD,3627,1,Credit Card,2027-08-27,0 days 15:08:08,Tablet
970,970,Excited,7,Food,Lipstick,BrandD,2715,36,Credit Card,2027-08-28,0 days 13:29:57,Tablet
971,971,Sad,3,Books,Novel,BrandC,3751,13,Debit Card,2027-08-29,0 days 14:47:54,Tablet
972,972,,8,Clothing,Novel,BrandB,,,Credit Card,2027-08-30,0 days 02:11:37,Tablet
973,973,Excited,4,Books,Pizza,BrandD,2400,28,Debit Card,2027-08-31,0 days 18:53:25,Laptop
974,974,Excited,2,Food,T-shirt,BrandC,3164,43,UPI,2027-09-01,0 days 13:13:24,Tablet
975,975,,5,Electronics,Laptop,BrandA,3513,6,UPI,2027-09-02,0 days 11:03:39,Tablet
976,976,Sad,1,Clothing,Laptop,BrandA,3127,37,Cash,2027-09-03,0 days 02:43:02,Laptop
977,977,Angry,8,Food,T-shirt,BrandB,881,44,Cash,2027-09-04,0 days 08:26:38,Tablet
978,978,,8,Books,Novel,BrandD,478,21,Debit Card,2027-09-05,0 days 14:52:12,Tablet
979,979,Happy,3,Food,Lipstick,BrandB,4658,43,Credit Card,2027-09-06,0 days 07:08:08,Laptop
980,980,Angry,1,Electronics,Laptop,BrandD,1848,16,Credit Card,2027-09-07,0 days 07:07:24,Laptop
981,981,Excited,4,Food,T-shirt,BrandC,4896,15,UPI,2027-09-08,0 days 22:38:59,Laptop
982,982,Angry,9,Books,Pizza,BrandA,1358,32,Debit Card,2027-09-09,0 days 11:13:53,Laptop
983,983,Excited,9,Clothing,Pizza,BrandA,2541,38,Credit Card,2027-09-10,0 days 05:33:53,Mobile
984,984,Sad,1,Clothing,Novel,BrandA,,34,Credit Card,2027-09-11,0 days 14:09:26,Laptop
985,985,Excited,7,Beauty,Laptop,BrandA,2038,37,Debit Card,2027-09-12,0 days 01:05:07,Tablet
986,986,Calm,6,Books,Lipstick,BrandB,1070,31,Cash,2027-09-13,0 days 10:08:19,Tablet
987,987,Happy,7,Beauty,Laptop,BrandD,3477,2,Debit Card,2027-09-14,0 days 22:26:59,Tablet
988,988,Excited,7,Beauty,Pizza,BrandB,1541,2,Debit Card,2027-09-15,0 days 20:20:21,Tablet
989,989,Angry,8,Electronics,Laptop,BrandC,2506,7,Credit Card,2027-09-16,0 days 02:17:53,Mobile
990,990,Angry,8,Books,Pizza,BrandA,1371,45,UPI,2027-09-17,0 days 17:20:19,Mobile
991,991,Excited,2,Clothing,T-shirt,BrandD,4272,30,Credit Card,2027-09-18,0 days 12:24:26,Mobile
992,992,Calm,4,Books,T-shirt,BrandB,1328,8,Credit Card,2027-09-19,0 days 03:44:38,Tablet
993,993,Excited,4,Electronics,Pizza,BrandD,3827,4,Credit Card,2027-09-20,0 days 21:21:44,Tablet
994,994,Sad,8,Books,Lipstick,BrandB,4199,27,Debit Card,2027-09-21,0 days 20:59:13,Laptop
995,995,Calm,3,Books,Lipstick,BrandD,4087,14,Debit Card,2027-09-22,0 days 02:17:53,Laptop
996,996,Excited,3,Beauty,Laptop,BrandD,1484,48,Credit Card,2027-09-23,0 days 13:40:45,Tablet
997,997,Happy,2,Books,Pizza,BrandA,770,26,Credit Card,2027-09-24,0 days 12:53:20,Laptop
998,998,Calm,1,Beauty,Novel,BrandB,3064,41,UPI,2027-09-25,0 days 11:01:48,Laptop
999,999,Excited,8,Beauty,Lipstick,BrandC,4184,30,Cash,2027-09-26,0 days 09:02:32,Tablet
1000,1000,Happy,9,Food,Lipstick,BrandD,3341,39,Credit Card,2027-09-27,0 days 14:19:20,Mobile
1001,1001,Excited,9,Electronics,T-shirt,BrandC,2177,17,Debit Card,2027-09-28,0 days 07:20:30,Tablet
1002,1002,Sad,8,Beauty,Lipstick,BrandA,,37,Cash,2027-09-29,0 days 07:56:15,Tablet
1003,1003,,5,Books,Lipstick,BrandC,1480,48,Cash,2027-09-30,0 days 16:13:53,Laptop
1004,1004,Excited,1,Beauty,Lipstick,BrandD,836,3,UPI,2027-10-01,0 days 13:49:35,Laptop
1005,1005,Calm,9,Beauty,Pizza,BrandD,,20,Cash,2027-10-02,0 days 12:03:56,Tablet
1006,1006,Excited,6,Beauty,Pizza,BrandD,,46,Credit Card,2027-10-03,0 days 14:37:04,Mobile
1007,1007,Excited,7,Clothing,T-shirt,BrandB,318,41,Credit Card,2027-10-04,0 days 09:08:58,Tablet
1008,1008,Excited,8,Clothing,Laptop,BrandC,4361,22,Debit Card,2027-10-05,0 days 07:19:18,Mobile
1009,1009,Excited,5,Clothing,Lipstick,BrandB,2492,44,Credit Card,2027-10-06,0 days 02:26:09,Mobile
1010,1010,Calm,6,Clothing,Laptop,BrandD,,21,Credit Card,2027-10-07,0 days 20:29:55,Tablet
1011,1011,Calm,7,Food,Pizza,BrandD,1267,0,UPI,2027-10-08,0 days 20:28:48,Tablet
1012,1012,Excited,7,Beauty,Lipstick,BrandA,,24,Cash,2027-10-09,0 days 04:48:05,Tablet
1013,1013,Angry,2,Food,Laptop,BrandA,4019,40,UPI,2027-10-10,0 days 06:11:27,Mobile
1014,1014,Excited,1,Books,Laptop,BrandD,4690,27,Cash,2027-10-11,0 days 13:09:21,Laptop
1015,1015,Calm,8,Electronics,Novel,BrandB,1480,36,UPI,2027-10-12,0 days 12:43:25,Mobile
1016,1016,Sad,5,Food,Pizza,BrandB,2019,10,Debit Card,2027-10-13,0 days 08:42:27,Mobile
1017,1017,Excited,2,Clothing,T-shirt,BrandD,3632,21,UPI,2027-10-14,0 days 02:29:46,Mobile
1018,1018,Excited,3,Clothing,T-shirt,BrandC,962,24,UPI,2027-10-15,0 days 00:34:26,Laptop
1019,1019,Excited,6,Books,Novel,BrandB,1829,20,Debit Card,2027-10-16,0 days 11:52:59,Mobile
1020,1020,,6,Beauty,Laptop,BrandD,642,35,Credit Card,2027-10-17,0 days 16:01:54,Mobile
1021,1021,Happy,8,Electronics,Novel,BrandA,3214,19,Credit Card,2027-10-18,0 days 23:27:38,Mobile
1022,1022,Excited,5,Food,Novel,BrandD,2781,15,Debit Card,2027-10-19,0 days 15:35:12,Laptop
1023,1023,Calm,5,Beauty,Pizza,BrandB,1697,27,Debit Card,2027-10-20,0 days 16:23:52,Mobile
1024,1024,Calm,7,Beauty,Lipstick,BrandD,4452,28,UPI,2027-10-21,0 days 05:28:25,Laptop
1025,1025,Happy,5,Food,Laptop,BrandC,288,49,Debit Card,2027-10-22,0 days 06:41:44,Laptop
1026,1026,Excited,9,Food,T-shirt,BrandC,2449,25,Debit Card,2027-10-23,0 days 21:14:16,Tablet
1027,1027,Angry,6,Food,T-shirt,BrandB,1179,39,Cash,2027-10-24,0 days 11:42:05,Tablet
1028,1028,Excited,7,Food,Novel,BrandD,661,1,Cash,2027-10-25,0 days 16:20:52,Tablet
1029,1029,Calm,8,Clothing,Novel,BrandC,3752,48,Credit Card,2027-10-26,0 days 22:12:39,Laptop
1030,1030,Sad,5,Beauty,Novel,BrandC,2956,,Debit Card,2027-10-27,0 days 10:22:06,Tablet
1031,1031,Sad,4,Beauty,Laptop,BrandA,3828,12,UPI,2027-10-28,0 days 12:38:56,Tablet
1032,1032,Angry,8,Clothing,Novel,BrandB,2701,14,Credit Card,2027-10-29,0 days 15:01:10,Tablet
